CP,Municipio
39311,SANTIAGO DE CARTES
39311,SIERRA ELSA
39312,REQUEJADA
39312,RUMOROSO
39312,SOÑA
39313,BARRIO OBRERO (POLANCO)
39313,POLANCO
39313,POSADILLO
39313,RINCONEDA
39314,QUEVEDA
39314,VIVEDA
39315,VIERNOLES
39318,BARCENA DE CUDON
39318,CUCHIA
39318,CUDON
39318,MAR
39320,COBRECES
39329,TOÑANES
39330,SANTILLANA DEL MAR
39340,SUANCES
39350,CORTIGUERA
39350,HINOJEDO
39350,PUENTE AVIOS
39360,ARROYO (SANTILLANA DEL MAR)
39360,AVIOS
39360,CAMPLENGO
39360,HERRAN
39360,ONGAYO
39360,TAGLE
39360,UBIARCO
39360,VISPIERES
39360,YUSO
39400,CORRALES DE BUELNA, LOS
39400,LOBADO
39400,PENIAS
39400,SAN ANDRES (LOS CORRALES)
39400,SAN MATEO
39400,SOMAHOZ
39407,COLLADO (CIEZA)
39407,VILLASUSO DE CIEZA
39407,VILLAYUSO DE CIEZA
39408,BARROS
39408,COO
39409,BARCENA, LA (SAN FELICES BUELNA)
39409,JAIN
39409,MATA
39409,POSAJO PENIAS
39409,RIVERO (SAN FELICES)
39409,SOPENILLA
39409,TARRIBA (SAN FELICES)
39410,MATAPORQUERA
39418,BARRIOPALACIO (VALDEOLEA)
39418,BERCEDO
39418,CAMESA
39418,CASTRILLO DEL HAYA
39418,CUENA
39418,HAYA, EL (VALDEOLEA)
39418,HENESTROSAS DE LAS QUINTANILLAS, LAS
39418,HOYOS
39418,IZARA
39418,LOMA, LA (VALDEOLEA)
39418,MATA DE HOZ
39418,MATARREPUDIO
39418,OLEA
39418,QUINTANA, LA (VALDEOLEA)
39418,QUINTANILLAS, LAS
39418,REBOLLEDO
39418,REINOSILLA
39418,SAN MARTIN DE HOYOS
39418,SANTA OLALLA (VALDEOLEA)
39418,SUANO
39418,VILLAESCUSA (ENMEDIO)
39419,BARCENA DE EBRO
39419,BUSTILLO DEL MONTE
39419,CANDENOSA
39419,CASTRILLO DE VALDELOMAR
39419,HORMIGUERA
39419,LASTRILLA
39419,LOMA SOMERA
39419,NAVAMUEL
39419,RASGADA
39419,REOCIN DE LOS MOLINOS
39419,SAN ANDRES DE VALDELOMAR
39419,SAN MARTIN DE VALDELOMAR
39419,SAN VITORES (VALDEPRADO)
39419,SANTA MARIA DE VALVERDE
39419,SOTILLO
39419,SUSILLA (VALDERREDIBLE)
39419,VALDEPRADO DEL RIO
39420,BARCENA PIE DE CONCHA
39420,COBEJO
39420,MONTABLIZ
39420,PIE DE CONCHA
39420,PUJAYO
39430,ARCA
39430,CACEO
39430,HELGUERA (MOLLEDO)
39430,MESON, EL (MOLLEDO)
39430,MOLLEDO
39430,MURA
39430,SANTA OLALLA (MOLLEDO)
39438,CASARES
39438,PANDO (MOLLEDO)
39438,QUEVEDO
39438,SAN MARTIN DE QUEVEDO
39438,SANTA MARINA (MOLLEDO)
39438,SANTIAN (MOLLEDO)
39438,SILIO
39438,ULDA
39438,VALLEJO (MOLLEDO)
39450,ARENAS DE IGUÑA
39450,COHIÑO
39450,FRAGUAS, LAS
39450,LLARES, LOS
39450,PALACIO (ARENAS IGUÑA)
39450,PEDREDO
39450,SAN CRISTOBAL
39450,SAN VICENTE DE LEON
39450,SANTA AGUEDA
39450,SANTA CRUZ DE IGUÑA
39450,SERNA, LA (IGUÑA)
39451,BARRIOPALACIO (ANIEVAS)
39451,BOSTRONIZO
39451,CALGA
39451,COTILLO DE ANIEVAS
39451,SAN JUAN DE RAICEDO
39451,VILLASUSO DE ANIEVAS
39460,CALDAS DE BESAYA, LAS
39460,CORRAL
39460,LLANO (SAN FELICES BUELNA)
39460,RIOCORVO
39460,SAN MIGUEL
39460,SOVILLA
39460,YERMO
39470,RENEDO DE PIELAGOS
39477,BARCENILLA DE PIELAGOS
39477,ORUÑA DE PIELAGOS
39477,QUIJANO DE PIELAGOS
39478,ARCE
39478,BOO DE PIELAGOS
39478,PUENTE ARCE
39479,CARANDIA
39479,VIOÑO
39479,ZURITA
39490,LANTUENO
39490,SANTIURDE DE REINOSA
39490,SOMBALLE
39491,CAÑEDA
39491,PESQUERA
39491,RIOSECO (SANTIURDE-REINOSA)
39491,SAN MIGUEL DE AGUAYO
39491,SANTA MARIA DE AGUAYO
39491,SANTA OLALLA DE AGUAYO
39491,VENTORRILLO
39500,CABEZON DE LA SAL
39500,ONTORIA
39500,VERNEJO
39507,BUSTABLADO (CABEZON DE LA SAL)
39507,CANALES (UDIAS)
39507,COBIJON (UDIAS)
39507,DUÑA
39507,HAYUELA, LA (UDIAS)
39507,LLANO, EL (UDIAS)
39507,PUMALVERDE (UDIAS)
39507,RODEZAS
39507,TOPORIAS
39507,VALORIA
39507,VIRGEN LA (UDIAS)
39509,CABROJO (CABEZON DE LA SAL)
39509,HERRERA DE IBIO
39509,IBIO
39509,LUZMELA-MAZCUERRAS
39509,MAZCUERRAS
39509,RIAÑO DE IBIO
39509,SIERRA DE IBIO
39509,VILLANUEVA DE LA PEÑA
39509,VIRGEN DE LA PEÑA
39510,SOPEÑA (CABUERNIGA)
39510,TERAN (VALLE CABUERNIGA)
39510,VALLE DE CABUERNIGA
39511,RENEDO DE CABUERNIGA
39511,SELORES (CABUERNIGA)
39511,VIAÑA (CABUERNIGA)
39513,BARCENILLAS (RUENTE)
39513,BARRIO DE ABAJO (RUENTE)
39513,BARRIO DE ARRIBA (RUENTE)
39513,CUESTA, LA (RUENTE)
39513,GISMANA (RUENTE)
39513,LAMIÑA (RUENTE)
39513,MONASTERIO
39513,RUENTE
39513,UCIEDA
39517,SAJA
39517,TOJO, EL
39518,BARCENAMAYOR
39518,CORREPOCO
39518,FRESNEDA
39518,TOJOS, LOS
39520,COMILLAS
39520,SEMINARIO PONTIFICIO
39525,BARCENA (ALFOZ)
39525,CABORREDONDO (ALFOZ DE LLOREDO)
39525,CARRASTRADA (ALFOZ DE LLOREDO)
39525,OREÑA
39525,PADRUNO
39525,PERELADA
39525,SAN ROQUE (OREÑA)
39525,TORRIENTE
39525,VIALLAN
39526,CIGÜENZA
39526,NOVALES
39527,CASASOLA (RUILOBA)
39527,CONCHA
39527,IGLESIA, LA (RUILOBA)
39527,LIANDRES
39527,PANDO (RUILOBA)
39527,RUILOBA
39527,RUILOBUCA
39527,SIERRA (RUILOBA)
39527,TRASIERRA
39528,CARA
39528,CECEÑO
39528,LARTEME
39528,RABIA, LA
39528,RIOTURBIO
39528,RUBARCENA
39528,RUISEÑADA
39528,SANTA ANA
39528,TEJO, EL
39528,TRASVIA
39530,MIJARES
39530,PUENTE SAN MIGUEL
39538,HELGUERA (REOCIN)
39538,REOCIN
39538,VEGUILLA, LA
39539,CERRAZO
39539,FRESNEDO (ALFOZ DE LLOREDO)
39539,LLOREDO
39539,RUDAGUERA
39539,SAN ESTEBAN DE CERRAZO
39539,SAN PEDRO (RUDAGUERA)
39539,VILLAPRESENTE
39540,SAN VICENTE DE LA BARQUERA
39547,LLAOS, LOS
39547,REVILLA, LA (SAN VICENTE DE LA BARQUERA)
39548,PESUES
39548,PRELLEZO
39548,SANTILLAN
39548,TANAGOS, LOS
39549,ABANILLAS
39549,ABAÑO
39549,ACEBOSA, LA (ABANILLAS)
39549,BARCENAL, EL
39549,ESTRADA
39549,GANDARILLA
39549,HORTIGAL
39549,PORTILLO (SAN VICENTE DE LA BARQUERA)
39549,SERDIO
39550,BIELVA
39550,BURIO
39550,CADES
39550,CIRES
39550,LAFUENTE DE LAMASON
39550,PUMARES, LOS (LAMASON)
39550,QUINTANILLA (LAMASON)
39550,RABAGO
39550,RIO (LAMASON)
39550,SOBRELAPEÑA
39550,VENTA, LA (LAMASON)
39551,CABANZON
39551,CASAMARIA
39553,ARENAS (RIONANSA)
39553,BARCENAS, LAS
39553,CELIS
39553,CELUCOS
39553,COTERA, LA (RIONANSA)
39553,HERRERIA, LA (RIONANSA)
39553,RICLONES
39554,OBESO
39554,PEDREO
39554,PICAYOS, LOS
39554,PUENTENANSA
39554,RIOSECO (RIONANSA)
39554,SAN SEBASTIAN DE GARABANDAL
39555,LASTRA, LA (TUDANCA)
39555,SANTOTIS
39555,SARCEDA
39555,TUDANCA
39556,LAGUNA, LA
39556,PUENTE PUMAR
39556,UZNAYO
39557,BELMONTE
39557,COTILLOS
39557,LOMBRAÑA
39557,PEJANDA
39557,SALCEDA
39557,SAN MAMES (POLACIONES)
39557,SANTA EULALIA
39557,TRESABUELA
39558,CABROJO (RIONANSA)
39558,CARMONA
39559,COSIO
39559,ROZADIO
39560,UNQUERA
39569,HELGUERAS
39569,MOLLEDA
39569,PRIO
39569,SAN PEDRO DE LAS BAHERAS
39570,POTES
39570,RASES
39570,SANTO TORIBIO
39571,ANIEZO
39571,BUYEZO
39571,CABEZON DE LIEBANA
39571,CAHECHO
39571,CAMBARCO
39571,LURIEZO
39571,PERROZO
39571,TORICES
39572,AVELLANEDO
39572,BARREDA (PESAGUERO)
39572,CALOCA
39572,LOMEÑA-BASIEDA
39572,OBARGO
39572,PESAGUERO
39572,VENDEJO
39573,COS, LOS
39573,LAMEDO
39573,PIASCA
39573,PUENTE ASNIL
39573,SAN ANDRES (CABEZON LIEBANA)
39574,CUEVA (PESAGUERO)
39574,FRAMA
39574,LERONES
39574,VALDEPRADO
39575,BARAGO
39575,CUCAYO
39575,DOBRES
39575,NAROBA
39575,SEÑAS
39575,SOBERADO
39575,TOLLO
39575,TUDES
39575,VALCAYO
39575,VALMEO
39577,ARROYO, EL
39577,BARRIO (VEGA LIEBANA)
39577,BORES
39577,CAMPOLLO
39577,DOBARES
39577,DOBARGANES
39577,ENTERRIAS
39577,LEDANTES
39577,MAREDES
39577,ONGAYO (VEGA LIEBANA)
39577,POLLAYO
39577,TORANZO (VEGA LIEBANA)
39577,VADA
39577,VEGA DE LIEBANA
39577,VEJO
39577,VILLAVERDE (VEGA DE LIEBANA)
39580,BEJES
39580,CALDAS (PEÑARRUBIA)
39580,CICERA
39580,HERMIDA, LA
39580,LINARES
39580,NAVEDO
39580,PIÑERES
39580,ROZA (PEÑARRUBIA)
39580,TRESVISO
39582,AREÑOS
39582,BARCENA (CAMALEÑO)
39582,BESOY
39582,COSGAYA
39582,ENTERRIA
39582,LLANOS, LOS (CAMALEÑO)
39582,LLAVES
39582,MOGROVEJO
39582,PEMBES
39582,SEBRANGO
39582,TREVIÑO
39583,CASTRO-CILLORIGO
39583,LEBEÑA
39583,PUMAREÑA
39583,SALARZON
39583,SAN PEDRO (BEDOYA)
39583,TRILLAYO
39584,ALIEZO
39584,ARMAÑO
39584,CABAÑES
39584,COBEÑA
39584,COLIO
39584,ESANOS
39584,LLAYO
39584,OJEDO
39584,PENDES
39584,PENDUSO
39584,TAMA
39584,VIÑON
39586,ARGUEBANES
39586,CONGARNA
39586,MIESES
39586,TURIENO
39587,BARO
39587,BEARES
39587,BODIA
39587,BREZ
39587,CAMALEÑO
39587,FRECHA, LA
39587,LON
39587,MOLINA, LA (CAMALEÑO)
39587,QUINTANA (CAMALEÑO)
39587,REDO
39587,SAN PELAYO (CAMALEÑO)
39587,TANARRIO
39587,VALLEJO (CAMALENO)
39588,ESPINAMA
39588,FUENTE DE
39588,ILCES, LAS
39588,PIDO
39590,BARCENACIONES
39590,BUSTA, LA
39590,GOLBARDO
39590,QUIJAS
39590,VALLES
39591,CARANCEJA
39591,CASAR DE PERIEDO
39591,PERIEDO
39591,SAN ESTEBAN (REOCIN)
39592,ANSAR, EL
39592,BIRRUEZAS
39592,CARREJO
39592,CASAS NUEVAS, LAS (VALDALIGA)
39592,CORRALES, LOS (TRECEÑO)
39592,COS
39592,HERRERIA, LA (VALDALIGA)
39592,HUALLE
39592,MOLINA, LA (VALDALIGA)
39592,PLAZA, LA
39592,REQUEJO (VALDALIGA)
39592,RIA, LA
39592,SAN VICENTE DEL MONTE
39592,SANTIBAÑEZ (CABEZON DE LA SAL)
39592,SIERRA, LA (VALDALIGA)
39592,TRECEÑO
39592,TURUJAL, EL
39593,ARENAS, LAS
39593,ARGUEDES
39593,BUSTILLO (VALDALIGA)
39593,BUSTRIGUADO
39593,CANTERA, LA
39593,CAVIEDES
39593,COCINA, LA
39593,CONCHA, LA (VALDALIGA)
39593,COTERA, LA (LAMADRID-VALDALIGA)
39593,COTERA, LA (ROIZ-VALDALIGA)
39593,CUEVAS, LAS (VALDALIGA)
39593,GANCEDA, LA
39593,HOYA, LA
39593,LAMADRID
39593,LOSBIA
39593,MAZO, EL (VALDALIGA)
39593,MOVELLAN
39593,PEÑIA, LA
39593,PUENTE, LA (VALDALIGA)
39593,RADILLO
39593,ROIZ
39593,SAN PEDRO (VALDALIGA)
39593,SAN SALVADOR (VALDALIGA)
39593,SEJO DE ABAJO
39593,VALLINES
39593,VEAR, EL
39593,VEGA, LA (VALDALIGA)
39593,VENTA, LA (VALDALIGA)
39594,CAMIJANES
39594,LUEY
39594,MUÑORRODERO
39594,PECHON
39595,CAVIÑA
39595,LABARCES
39595,MATA, LA
39595,VILLANUEVA (VALDALIGA)
39600,MALIAÑO
39600,MURIEDAS
39600,REVILLA DE CAMARGO
39608,CACICEDO
39608,HERRERA DE CAMARGO
39608,IGOLLO DE CAMARGO
39609,CAMARGO
39609,ESCOBEDO DE CAMARGO
39610,ASTILLERO
39611,GUARNIZO
39612,CIANCA
39612,PARBAYON
39612,RIOSAPERO
39613,BOO DE GUARNIZO
39618,PONTEJOS
39619,SAN SALVADOR (MEDIO CUDEYO)
39619,SANTIAGO DE HERAS
39620,SARON
39626,ABADILLA, LA
39626,ARGOMILLA DE CAYON
39626,SAN ROMAN DE CAYON
39627,ARENAL DE PENAGOS, EL
39627,CABARCENO
39627,ENCINA, LA
39627,LLANOS, LOS (PENAGOS)
39627,PENAGOS
39627,SOBARZO (PENAGOS)
39630,PENILLA (VILLAFUFRE)
39630,VEGA DE CARRIEDO (VILLAFUFRE)
39638,ESCOBEDO DE VILLAFUFRE
39638,RASILLO DE VILLAFUFRE
39638,VILLAFUFRE
39639,ABIONZO
39639,LLERANA
39639,SARO
39640,VILLACARRIEDO
39649,ALOÑOS
39649,BARCENA DE CARRIEDO
39649,PEDROSO
39649,SANTIBAÑEZ DE CARRIEDO
39649,SOTO (VILLACARRIEDO)
39649,TEZANOS
39650,CUEVA, LA
39650,PENILLA, LA DE CAYON
39660,CASTAÑEDA
39660,POMALUENGO
39660,SOCOBIO
39660,VILLABAÑEZ
39670,AES
39670,HIJAS
39670,PUENTE VIESGO
39679,PRESILLAS, LAS
39679,VARGAS
39680,ALCEDA
39680,ONTANEDA
39681,BOLLACIN
39681,PENILLA (LUENA)
39681,RESCONORIO
39681,SEL DEL MANZANO
39682,ENTRAMBASMESTAS
39682,GUZPARRAS
39682,OCEJO
39682,PARADA, LA
39682,RETUERTA
39682,SEL DE LA PEÑA
39682,SEL DEL TOJO (TORANZO)
39682,VEGA ESCOBOSA
39683,ALDANO
39685,CANDOLIAS
39685,PANDILLO (VEGA PAS)
39685,VEGA DE PAS
39685,VIAÑA (VEGA PAS)
39685,YERA
39686,BUSTALEGUIN
39686,BUSTIYERRO
39686,GURUEBA, LA
39686,HORNEDILLO
39686,PEREDILLA, LA
39686,ROSARIO, EL
39686,SAN PEDRO DEL ROMERAL
39686,SOTA, LA (SAN PEDRO ROMERAL)
39686,VEGALOSCORRALES
39686,VEGALOSVADOS
39687,CARRASCAL DE COCEJON
39687,CARRASCAL DE SAN MIGUEL
39687,COCEJON, EL
39687,LLANO (LUENA)
39687,PANDOS, LOS
39687,PANDOTO
39687,PUENTE, LA (LUENA)
39687,SAN ANDRES (LUENA)
39687,SAN MIGUEL DE LUENA
39687,SEL DE LA CARRERA
39687,SEL DEL HOYO
39687,SELVIEJO
39688,BUSTASUR (LUENA)
39688,CAZPURRION
39688,GARMA, LA
39688,TABLADO (LUENA)
39688,URDIALES
39688,VENTONA, LA
39688,VOZPORNOCHE
39689,BARCENA DE TORANZO
39689,SAN MARTIN DE TORANZO
39689,VEJORIS
39690,CONCHA, LA (VILLAESCU)
39690,OBREGON
39690,VILLANUEVA (VILLAESCUSA)
39691,IRUZ
39691,PANDO (SOTO IRUZ)
39691,PENILLA (TORANZO)
39692,LIAÑO
39694,ESLES
39694,LLOREDA
39694,SANTA MARIA DE CAYON
39694,TOTERO
39696,BUSTANTEGUA
39696,CAMPILLO
39696,PISUEÑA
39696,SELAYA
39697,PRASES
39698,ACEREDA
39698,SANTIURDE DE TORANZO
39698,VILLASEVIL
39699,BORLEÑA
39699,CASTILLO PEDROSO
39699,ESPONZUES
39699,QUINTANA (TORANZO)
39699,SAN VICENTE DE TORANZO
39699,VILLEGAR
39700,CASTRO URDIALES
39706,BALTEZANA
39706,LUSA
39706,ONTON
39706,SANTULLAN
39707,OTAÑES
39707,TALLEDO
39709,MIOÑO
39709,SAMANO
39710,SOLARES
39715,ENTRAMBASAGUAS
39715,NAVAJEDA
39716,BOSQUE, EL
39716,COLLADA, LA
39716,HORNEDO
39716,HOZNAYO
39716,RIAÑO (SOLORZANO)
39716,SANTA MARINA (ENTRAMBASAGUAS)
39718,ANAZ
39718,BUCARRERO
39718,CASA DEL MONTE
39718,CONDADO, EL
39718,HERRAN, LA
39718,PAMANES
39718,SAN VITORES (MEDIO CUDEYO)
39718,SOBREMAZAS
39718,SOMARRIBA
39718,TARRIBA (LIERGANES)
39719,AGÜERO
39719,OREJO
39719,PUENTE AGUERO
39719,RUBAYO
39719,SETIEN
39720,BARRIO DE ARRIBA (RIOTUERTO)
39720,CAVADA, LA
39720,MONTE (RIOTUERTO)
39720,RUCANDIO (RIOTUERTO)
39722,LIERGANES
39723,CANTOLLA, LA
39723,CARCOBA, LA
39723,IRIAS
39723,MIRONES
39723,MORTESANTE
39723,PUMARES, LOS (MIERA)
39723,SOLANA (MIERA)
39723,VEGA, LA (MIERA)
39724,CECEÑAS
39724,HERMOSA
39724,VALDECILLA
39727,ANGUSTINA (LIERGANES)
39727,CALGAR
39727,ESTREMERA
39727,MERCADILLO
39727,PORQUERIZAS, LAS
39727,PRADOS, LOS
39727,QUIEVA, LA
39727,RAÑADA, LA
39727,RELLANO, EL
39727,RUBALCABA
39727,VEGA, LA (LIERGANES)
39728,AJANEDO
39728,CALSECA
39728,CONCHA, LA
39728,LINTO
39728,MORILLA
39728,PEDROSA, LA
39728,SAN ROQUE DE RIO MIERA
39728,TOBA, LA
39728,VALDICIO
39730,BERANGA
39730,PRAVES
39738,FRESNEDO (SOLORZANO)
39738,GARZON (SOLORZANO)
39738,HAZAS DE CESTO
39738,REGOLFO
39738,SOLORZANO
39740,SANTOÑA
39749,DUESO
39750,CALLEJO, EL
39750,CASILLAS, LAS
39750,COLINDRES
39750,PESQUERA, LA (LAREDO)
39750,VILLANTE
39760,COZ DE MONTE
39760,MAZA, LA
39760,PEÑA, LA
39760,PRIMOSTO
39760,SIERRA, LA (TRETO)
39760,TRETO
39761,ADAL
39761,NATES
39761,VIDULAR
39762,CARASA
39762,PADIERNIGA
39764,BADAMES
39764,LLANEZ
39764,RADA
39764,SAN MAMES DE ARAS
39764,SECADURA
39766,BUERAS
39766,SAN BARTOLOME DE LOS MONTES
39766,SAN MIGUEL DE ARAS
39766,SAN PANTALEON DE ARAS
39770,LAREDO
39776,HAZAS (LIENDO)
39776,ISECA NUEVA
39776,ISECA VIEJA
39776,ISEQUILLA
39776,LIENDO
39776,LLATAZOS
39776,MENDINA
39776,MOLLANEDA
39776,NOVAL LIENDO
39776,PORTILLA, LA
39776,ROCILLO (LIENDO)
39776,SOPEÑA (LIENDO)
39776,VILLANUEVA (LIENDO)
39776,VILLAVIAD
39777,ARENOSA, LA
39777,CARCOBAS, LAS
39777,TARRUEZA
39778,SEÑA
39780,ADINO
39780,LENDAGUA
39780,LUGAREÑOS
39780,NOCINA
39780,ORIÑON
39780,PONTARRON, EL
39780,SANTA CRUZ (GURIEZO)
39780,SONABIA
39780,TORQUIENDO
39780,TRESAGUA
39788,ANGOSTINA
39788,BALBACIENTA
39788,CARAZON
39788,CORRA, LA
39788,FRANCOS
39788,LANDERAL
39788,LLANO, EL (GURIEZO)
39788,MAGDALENA, LA
39788,POMAR
39788,PUENTE, EL (GURIEZO)
39788,RANERO
39788,REVILLA (GURIEZO)
39788,RIOSECO DE GURIEZO
39790,BAO, EL
39790,BARCENA DE CICERO
39790,CARNERIZAS
39790,CICERO
39790,CORNOCIO (CICERO)
39790,ERMITA, LA
39790,FRAGUA, LA
39790,GAMA
39790,MAZUECAS
39790,PADERNE
39790,POMARES
39790,RIVAPLUMO
39790,RUEDA
39790,SAN PELAYO (CICERO)
39790,SOLLAGUA
39790,VIA, LA
39791,AMBROSERO
39791,BODEGA, LA
39791,CASUSO
39791,CRISTO, EL
39791,CUESTA, LA (CICERO)
39791,ESCALLADA, LA
39791,ESTIAN
39791,IGLESIA, LA (AMBROSERO)
39791,IGLESIA, LA (CICERO)
39791,MADAMA
39791,MADRID, LA
39791,MANZANAL, EL
39791,MONCALIAN
39791,PALACIO (CICERO)
39791,PENDON
39791,PICO, EL
39791,RIOLASTRAS
39791,SAN ANDRES (AMBROSERO)
39791,TEJERA, LA
39791,TUEBRE
39792,GAJANO
39792,HERAS
39793,CUBAS
39793,LIERMO
39793,OMOÑO
39793,PILAS, LAS
39793,PONTONES
39793,VILLAVERDE DE PONTONES
39794,ANERO
39794,HOZ DE ANERO
39795,BARANDA
39795,CORNOCIO (ESCALANTE)
39795,ESCALANTE
39795,MONTEHANO
39795,NOVAL (ESCALANTE)
39798,ALLENDELAGUA
39798,CERDIGO
39798,ISLARES
39800,RAMALES DE LA VICTORIA
39800,SALTO DEL OSO
39800,VEARES
39805,CALERA, LA (VIZCAYA)
39805,HERADA DE SOBA
39805,PARED, LA
39805,PRADO, EL
39806,AJA
39806,ASON
39806,ASTRANA
39806,BUSTANCILLES
39806,CAÑEDO
39806,FRESNEDO DE SOBA
39806,HAZAS DE SOBA
39806,LAVIN
39806,PILAS
39806,QUINTANA (SOBA)
39806,REVILLA DE SOBA
39806,SAN JUAN DE SOBA
39806,SAN MARTIN DE SOBA
39806,VALCABA
39806,VILLAR DE SOBA
39806,VILLAVERDE DE SOBA
39808,INCEDO DE SOBA
39808,REGULES
39808,REHOYOS
39808,ROZAS DE SOBA
39808,SAN PEDRO (SOBA)
39808,SANGAS
39808,SANTAYANA DE SOBA
39808,VEGUILLA DE SOBA
39809,BARCENA (GIBAJA)
39809,ENTREPUENTES
39809,ESTACION, LA (GIBAJA)
39809,GIBAJA
39809,GUARDAMINO
39809,HELGUERO
39809,ISEÑA
39809,MAZO, EL (RAMALES)
39809,PONDRA
39809,QUINTANA, LA (GIBAJA)
39809,RIANCHO
39809,VALLES, LOS
39812,MATIENZO
39812,MENTERA BARRUELO
39812,OGARRIO
39812,SIERRA ALCOMBA
39813,ALISAS (RAMALES)
39813,ARREDONDO
39813,ASON (ARREDONDO)
39813,AVELLANAL, EL
39813,IGLESIA, LA (ARREDONDO)
39813,ROCIAS
39813,ROZA, LA (ARREDONDO)
39813,SOCUEVA
39813,TABLADILLO
39813,VAL DE ASON
39815,RIVA DE RUESGA
39815,VALLE DE RUESGA
39820,LIMPIAS
39840,AMPUERO
39849,AHEDO (AMPUERO)
39849,ALISAS (AMPUERO)
39849,APARECIDA, LA
39849,BARCENA, LA (AMPUERO)
39849,BERNALES
39849,CAMINO, EL
39849,CERBIAGO
39849,COTERILLO (AMPUERO)
39849,ENTRADAS, LAS
39849,GARMILLAS, LAS
39849,HOZ DE MARRON
39849,MARRON
39849,PERUJO, EL (AMPUERO)
39849,PIERAGULLANO
39849,RASCON
39849,REGADA
39849,ROCILLO (AMPUERO)
39849,SANTISTEBAN
39849,SANTUARIO BIEN APARECIDA
39849,SOLAMAZA
39849,TABERNILLA
39850,BULCO
39850,UDALLA
39850,VEAR DE UDALLA
39860,CASAVIEJA (RASINES)
39860,CERECEDA
39860,CERRO, EL
39860,EDILLA, LA
39860,FRESNO
39860,HELGUERA (RASINES)
39860,LOMBERA
39860,OJEBAR
39860,RASINES
39860,ROCILLO (RASINES)
39860,SANTA CRUZ (RASINES)
39860,TORCOLLANO
39860,VEGA, LA (RASINES)
39860,VILLAPARTE
39880,AGÜERA DE TRUCIOS
39880,AGUERA
39880,ALTURA, LA
39880,CABAÑA DE LA SIERRA
39880,CAMPO, EL
39880,CAPITANA, LA
39880,HOYOS, LOS
39880,IGLESIA, LA (VILLAVERDE TRUCIOS)
39880,LAISECA (V. DE TRUCIOS)
39880,LLAGUNO
39880,MATANZA, LA (VILLAVERDE DE TRUCIOS)
39880,MOLLINEDO
39880,PALACIO (VILLAVERDE DE TRUCIOS)
39880,TREBUESTO
39880,VILLANUEVA (VILLAVERDE TRUCIOS)
39880,VILLAVERDE DE TRUCIOS
40001,Segovia
40002,Segovia
40003,Segovia
40004,Segovia
40005,Segovia
40006,Segovia
40070,Segovia
40071,Segovia
40080,Segovia
40100,SAN ILDEFONSO O LA GRANJA
40109,VALSAIN
40120,GARCILLAN
40121,ANAYA
40122,PASCUALES
40122,PINILLA AMBROZ
40122,TABLADILLO
40123,ARAGONESES
40123,PARADINAS
40130,JUARROS DE RIOMOROS
40130,MARAZOLEJA
40130,MARTIN MIGUEL
40132,REDONDA EL NUEVO
40133,MARAZUELA
40134,ETREROS
40134,SANGARCIA
40135,JEMENUÑO
40135,SAN SALVADOR DE ABAJO
40135,SAN SALVADOR DE ARRIBA
40135,SANTOVENIA
40136,HOYUELOS
40136,LAGUNA RODRIGO
40136,OCHANDO
40140,VALVERDE DEL MAJANO
40141,ABADES
40142,CASERIO DE ALLAS
40142,LASTRAS DEL POZO
40142,MARUGAN
40142,MONTERRUBIO
40142,REDONDA EL VIEJO
40143,PARRACES
40144,BERCIAL
40144,COBOS DE SEGOVIA
40145,ACEDOS, DE, CASERIO
40145,MUÑOPEDRO
40146,LABAJOS
40150,VILLACASTIN
40151,ITUERO Y LAMA
40152,ZARZUELA DEL MONTE
40153,ALDEALLANA
40153,CAMPILLO
40153,CIJAS
40153,COLINA
40153,FUENTEMILANOS
40153,LAGUNILLA
40153,MATAMANZANO
40153,TAJUÑA
40154,ABADEJOS
40154,MADRONA
40154,PAREDONES
40154,PEROGORDO
40154,PUERTA DE MADRONA
40154,TORREDONDO
40154,TORREMONDO
40160,ALDEHUELA (TORRECABALLEROS)
40160,CABANILLAS DEL MONTE
40160,TORRE, CASERIO DE LA
40160,TORRECABALLEROS
40161,NAVAFRIA
40162,ALDEALENGUA DE PEDRAZA
40162,CEGUILLA
40162,COTANILLO
40162,GALINDEZ
40162,GALLEGOS
40162,MARTINCANO
40163,CAÑICOSA
40163,MATABUENA
40163,MATAMALA
40164,ARCONCILLOS
40164,ARCONES
40164,CASTILLEJO DE ARCONES
40164,COLLADILLO
40164,HUERTA
40165,CASAS ALTAS
40165,PRADENA
40165,PRADENILLA
40165,TEJADILLA (VENTOSILLA)
40165,VENTOSILLA
40170,COLLADO HERMOSO
40170,MATA DE PIRON, LA
40170,PELAYOS DEL ARROYO
40170,SOTOSALBOS
40171,CHAVIDA
40171,MATA DE SANTIUSTE
40171,SALCEDA, LA
40171,SANTIUSTE DE PEDRAZA
40171,TORRE VAL DE SAN PEDRO
40171,VALLE DE SAN PEDRO
40172,PEDRAZA
40172,RADES DE ABAJO
40172,RADES DE ARRIBA
40173,ARAHUETES
40173,REQUIJADA
40173,VELILLA, LA
40174,BERZAL
40174,TEJADILLA (VALLERUELA PEDRAZA)
40174,VALLERUELA DE PEDRAZA
40175,MATILLA, LA
40176,ALAMEDA (OREJANA)
40176,ARENAL, EL
40176,OREJANA
40176,OREJANILLA
40176,REVILLA (OREJANA)
40176,SANCHOPEDRO
40176,VALLERUELA DE SEPULVEDA
